date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:14:52	548/548	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2008%20Jun%202018%2017:40:30%20GMT	http://static.finalsite.net/assets/icons/global/list-c46de4bf7aff9e0b4fda5de6912eb081b83e8c065f5241c0d57a8fd4986b3c79.svg	C:/My%20Web%20Sites/AISG/static.finalsite.net/assets/icons/global/list-c46de4bf7aff9e0b4fda5de6912eb081b83e8c065f5241c0d57a8fd4986b3c79.svg	(from http://static.finalsite.net/assets/application-77900acfe201cfa76bd4491aad6b102286acc086bdca1ab41c5ce47f3fdcea62.css)
21:14:53	442/442	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2008%20Jun%202018%2017:40:30%20GMT	http://static.finalsite.net/assets/icons/global/filter_white-9fd02fd385e556ca843f8a810e985141064baedc6fa215aad87ba772407e0252.svg	C:/My%20Web%20Sites/AISG/static.finalsite.net/assets/icons/global/filter_white-9fd02fd385e556ca843f8a810e985141064baedc6fa215aad87ba772407e0252.svg	(from http://static.finalsite.net/assets/application-77900acfe201cfa76bd4491aad6b102286acc086bdca1ab41c5ce47f3fdcea62.css)
21:14:54	334/334	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2008%20Jun%202018%2017:40:30%20GMT	http://static.finalsite.net/assets/icons/global/plus_white-bad5639efc17d4f6c84529cc7883f16a899eeee19ee7cf93b0532a81c9ca0e38.svg	C:/My%20Web%20Sites/AISG/static.finalsite.net/assets/icons/global/plus_white-bad5639efc17d4f6c84529cc7883f16a899eeee19ee7cf93b0532a81c9ca0e38.svg	(from http://static.finalsite.net/assets/application-77900acfe201cfa76bd4491aad6b102286acc086bdca1ab41c5ce47f3fdcea62.css)
21:14:54	357/357	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2008%20Jun%202018%2017:40:30%20GMT	http://static.finalsite.net/assets/icons/frontend/email-f6b47eee1d8a6dbaa879a4bd83d232e8e6dbddef41a448340e908f4fabaa2c4c.svg	C:/My%20Web%20Sites/AISG/static.finalsite.net/assets/icons/frontend/email-f6b47eee1d8a6dbaa879a4bd83d232e8e6dbddef41a448340e908f4fabaa2c4c.svg	(from http://static.finalsite.net/assets/application-77900acfe201cfa76bd4491aad6b102286acc086bdca1ab41c5ce47f3fdcea62.css)
21:14:56	0/0	---M--	200	added ('OK')	text/css	etag:%22616070693%22	http://fast.fonts.net/t/1.css?apiType=css&projectid=900c5d33-8563-4c68-ac59-455feb319abe	C:/My%20Web%20Sites/AISG/fast.fonts.net/t/1.d0d45c.delayed	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:14:58	19071/19071	---M--	200	added ('OK')	application/octet-stream	etag:%224a173efe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/81e3653a-53bd-49d9-a1f8-f924811b6f02.eot	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/81e3653a-53bd-49d9-a1f8-f924811b6f02.eot	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:00	20464/20464	---M--	200	added ('OK')	application/font-woff2	etag:%22c2a047fe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/087d8a95-3f25-4bae-a1d1-db9ddffd72f5.woff2	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/087d8a95-3f25-4bae-a1d1-db9ddffd72f5.woff2	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:01	23557/23557	---M--	200	added ('OK')	application/x-font-woff	etag:%22643e45fe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/ab1bcdf7-9570-4cba-a8e3-3e39ddd861db.woff	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/ab1bcdf7-9570-4cba-a8e3-3e39ddd861db.woff	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:01	39128/39128	---M--	200	added ('OK')	application/octet-stream	etag:%22c2a047fe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/83c94878-06c8-442c-a7df-d520b0ced00b.ttf	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/83c94878-06c8-442c-a7df-d520b0ced00b.ttf	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:02	52923/52923	---M-Z	200	added ('OK')	image/svg+xml	etag:%22dcc74efe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/29f3ff8a-1719-4e25-a757-53ee1a1114a5.svg	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/29f3ff8a-1719-4e25-a757-53ee1a1114a5.svg	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:02	17263/17263	---M--	200	added ('OK')	application/octet-stream	etag:%224a173efe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/fe232554-5489-4874-bb45-bd966c8c5932.eot	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/fe232554-5489-4874-bb45-bd966c8c5932.eot	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:03	17284/17284	---M--	200	added ('OK')	application/font-woff2	etag:%22dcc74efe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/0811514e-6660-4043-92c1-23d0b8caaa2f.woff2	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/0811514e-6660-4043-92c1-23d0b8caaa2f.woff2	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:03	22165/22165	---M--	200	added ('OK')	application/x-font-woff	etag:%22dcc74efe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/aeae8cac-ba4d-40d2-bbcf-936f2c7dcfe6.woff	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/aeae8cac-ba4d-40d2-bbcf-936f2c7dcfe6.woff	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:04	36348/36348	---M--	200	added ('OK')	application/octet-stream	etag:%223a2a51fe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/caedf2e6-fbef-4928-b08e-1f975981ae8d.ttf	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/caedf2e6-fbef-4928-b08e-1f975981ae8d.ttf	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:04	53911/53911	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f6ee55fe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/7def0e34-f28d-434f-b2ec-472bde847115.svg	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/7def0e34-f28d-434f-b2ec-472bde847115.svg	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:04	19666/19666	---M--	200	added ('OK')	application/octet-stream	etag:%224a173efe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/f8bbb037-530d-4e04-a651-4134f7031164.eot	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/f8bbb037-530d-4e04-a651-4134f7031164.eot	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:05	21100/21100	---M--	200	added ('OK')	application/font-woff2	etag:%22f6ee55fe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/f5a95cb0-6d5b-4eb4-b6a3-a529d5ccde25.woff2	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/f5a95cb0-6d5b-4eb4-b6a3-a529d5ccde25.woff2	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:05	24222/24222	---M--	200	added ('OK')	application/x-font-woff	etag:%22545158fe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/01f463dc-dba9-419f-9c9f-80ac2ee9f427.woff	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/01f463dc-dba9-419f-9c9f-80ac2ee9f427.woff	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:06	39728/39728	---M--	200	added ('OK')	application/octet-stream	etag:%22ccda61fe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/ba125970-2d75-413e-a466-324153755f20.ttf	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/ba125970-2d75-413e-a466-324153755f20.ttf	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:06	56749/56749	---M-Z	200	added ('OK')	image/svg+xml	etag:%22545158fe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/141c0322-57c4-48ca-abb4-31688d659f7d.svg	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/141c0322-57c4-48ca-abb4-31688d659f7d.svg	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:07	17209/17209	---M--	200	added ('OK')	application/octet-stream	etag:%22a87940fe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/eb06b4c3-c0fd-4cd0-a9d9-a2954f6839a7.eot	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/eb06b4c3-c0fd-4cd0-a9d9-a2954f6839a7.eot	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:07	17216/17216	---M--	200	added ('OK')	application/font-woff2	etag:%22ccda61fe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/8c92eb68-ce37-4962-a9f4-5b47d336bd1c.woff2	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/8c92eb68-ce37-4962-a9f4-5b47d336bd1c.woff2	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:08	22215/22215	---M--	200	added ('OK')	application/x-font-woff	etag:%22ccda61fe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/9bdfdcac-bbd4-46a9-9280-056c9a4438a2.woff	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/9bdfdcac-bbd4-46a9-9280-056c9a4438a2.woff	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:09	35636/35636	---M--	200	added ('OK')	application/octet-stream	etag:%226e785ffe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/5dae3a6e-9b07-4c2f-aed2-1f5b8951261b.ttf	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/5dae3a6e-9b07-4c2f-aed2-1f5b8951261b.ttf	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:09	52320/52320	---M-Z	200	added ('OK')	image/svg+xml	etag:%2244646bfe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/eae74276-dd78-47e4-9b27-dac81c3411ca.svg	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/eae74276-dd78-47e4-9b27-dac81c3411ca.svg	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:10	27452/27452	---M--	200	added ('OK')	application/octet-stream	etag:%22c2a047fe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/icomoon.eot	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/icomoon.eot	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:11	27364/27364	---M--	200	added ('OK')	application/font-woff2	etag:%2244646bfe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/icomoon.woff2	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/icomoon.woff2	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:11	27364/27364	---M--	200	added ('OK')	application/x-font-woff	etag:%2244646bfe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/icomoon.woff	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/icomoon.woff	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:12	27288/27288	---M--	200	added ('OK')	application/octet-stream	etag:%22a2c66dfe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/icomoon.ttf	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/icomoon.ttf	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:12	96473/96473	---M-Z	200	added ('OK')	image/svg+xml	etag:%22bced74fe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/fonts/icomoon.svg	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/fonts/icomoon.svg	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:13	1055/1055	---M-Z	200	added ('OK')	image/svg+xml	etag:%227048ef02d0d31:0%22	https://www.aisgz.org/uploaded/themes/default_18/images/icons/quote.svg	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/images/icons/quote.svg	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:13	3332/3332	---M-Z	200	added ('OK')	image/svg+xml	etag:%226057651d0d31:0%22	https://www.aisgz.org/uploaded/themes/default_18/images/icons/link.svg	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/images/icons/link.svg	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:14	480/480	---M--	200	added ('OK')	image/png	etag:%2260feb2277d1d31:0%22	https://www.aisgz.org/uploaded/themes/default_18/images/icons/american-flag.png	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/images/icons/american-flag.png	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:15	324/324	---M--	200	added ('OK')	image/png	etag:%224091572777d1d31:0%22	https://www.aisgz.org/uploaded/themes/default_18/images/icons/chinese-flag.png	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/images/icons/chinese-flag.png	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:15	59496/59496	---M-Z	200	added ('OK')	image/svg+xml	etag:%22bced74fe28afd41:0%22	https://www.aisgz.org/uploaded/themes/default_18/images/logo.svg	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/images/logo.svg	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:16	49094/49094	---M--	200	added ('OK')	image/png	etag:%225016583f33d6d31:0%22	https://www.aisgz.org/uploaded/themes/default_18/images/skyline.png	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/images/skyline.png	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:16	12991/12991	---M--	200	added ('OK')	image/png	etag:%2290fdbe31d8e2d31:0%22	https://www.aisgz.org/uploaded/themes/default_18/images/bg-shape-row-3.png	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/images/bg-shape-row-3.png	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:17	10952/10952	---M--	200	added ('OK')	image/png	etag:%2270d5191a4cddd31:0%22	https://www.aisgz.org/uploaded/themes/default_18/images/bg-shape_2.png	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/images/bg-shape_2.png	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:18	12900/12900	---M--	200	added ('OK')	image/png	etag:%228072b3194cddd31:0%22	https://www.aisgz.org/uploaded/themes/default_18/images/bg-shape_2-bottom.png	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/images/bg-shape_2-bottom.png	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:18	22850/22850	---M--	200	added ('OK')	image/png	etag:%2210e1bebc4eddd31:0%22	https://www.aisgz.org/uploaded/themes/default_18/images/bg-shape_3.png	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/images/bg-shape_3.png	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:19	24381/24381	---M--	200	added ('OK')	image/png	etag:%224024529e4dddd31:0%22	https://www.aisgz.org/uploaded/themes/default_18/images/bg-shape_1.png	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/images/bg-shape_1.png	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:19	30294/30294	---M--	200	added ('OK')	image/png	etag:%22d075884cc1dfd31:0%22	https://www.aisgz.org/uploaded/themes/default_18/images/bg-shape_1-bg_2.png	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/images/bg-shape_1-bg_2.png	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:20	8172/8172	---M--	200	added ('OK')	image/png	etag:%22e0e8a47d63e0d31:0%22	https://www.aisgz.org/uploaded/themes/default_18/images/bg-shape_2-bg_2.png	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/images/bg-shape_2-bg_2.png	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:20	11487/11487	---M--	200	added ('OK')	image/png	etag:%226084d47d63e0d31:0%22	https://www.aisgz.org/uploaded/themes/default_18/images/bg-shape_2-bottom-bg_2.png	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/images/bg-shape_2-bottom-bg_2.png	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:21	1045/1045	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b0f819c19cdcd31:0%22	https://www.aisgz.org/uploaded/themes/default_18/images/down_arrow.svg	C:/My%20Web%20Sites/AISG/www.aisgz.org/uploaded/themes/default_18/images/down_arrow.svg	(from https://www.aisgz.org/uploaded/themes/default_18/main.css?1549034920)
21:15:22	5/5	---M--	200	added ('OK')	text/css	etag:%225b8ec264-5%22	https://p.typekit.net/p.css?s=1&k=aem6phf&ht=tk&f=13407&a=273698&app=typekit&e=css	C:/My%20Web%20Sites/AISG/p.typekit.net/p06b3.css	(from https://use.typekit.net/aem6phf.css)
21:15:24	15580/15580	---M--	200	added ('OK')	application/font-woff2	etag:%22abb08f3b4ac895084e9344a39d3e56f8134dc5b0%22	https://use.typekit.net/af/2f0e6a/00000000000000003b9b12e6/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/AISG/use.typekit.net/af/2f0e6a/00000000000000003b9b12e6/27/le196	(from https://use.typekit.net/aem6phf.css)
21:15:25	16172/16172	---M--	200	added ('OK')	application/font-woff	etag:%22abb08f3b4ac895084e9344a39d3e56f8134dc5b0%22	https://use.typekit.net/af/2f0e6a/00000000000000003b9b12e6/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/AISG/use.typekit.net/af/2f0e6a/00000000000000003b9b12e6/27/de196	(from https://use.typekit.net/aem6phf.css)
21:15:27	25976/25976	---M-Z	200	added ('OK')	font/opentype	etag:W/%22abb08f3b4ac895084e9344a39d3e56f8134dc5b0%22	https://use.typekit.net/af/2f0e6a/00000000000000003b9b12e6/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/AISG/use.typekit.net/af/2f0e6a/00000000000000003b9b12e6/27/ae196	(from https://use.typekit.net/aem6phf.css)
21:15:28	114/114	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:30%20GMT	https://www.aisgz.org/fs/pages/739	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/739	(from https://www.aisgz.org/about-us)
21:15:28	108/108	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:31%20GMT	https://www.aisgz.org/fs/pages/716	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/716	(from https://www.aisgz.org/about-us)
21:15:29	119/119	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:31%20GMT	https://www.aisgz.org/fs/pages/816	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/816	(from https://www.aisgz.org/about-us)
21:15:29	107/107	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:32%20GMT	https://www.aisgz.org/fs/pages/717	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/717	(from https://www.aisgz.org/about-us)
21:15:30	109/109	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:32%20GMT	https://www.aisgz.org/fs/pages/736	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/736	(from https://www.aisgz.org/about-us)
21:15:31	109/109	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:33%20GMT	https://www.aisgz.org/fs/pages/366	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/366	(from https://www.aisgz.org/about-us)
21:15:31	119/119	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:34%20GMT	https://www.aisgz.org/fs/pages/742	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/742	(from https://www.aisgz.org/about-us)
21:15:32	100/100	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:34%20GMT	https://www.aisgz.org/fs/pages/709	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/709	(from https://www.aisgz.org/about-us)
21:15:34	54228/54228	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20May%202019%2020:15:36%20GMT	https://www.aisgz.org/fs/pages/826	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/826	(from https://www.aisgz.org/about-us)
21:15:34	97/97	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:37%20GMT	https://www.aisgz.org/fs/pages/395	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/395	(from https://www.aisgz.org/about-us/directors-welcome)
21:15:35	96/96	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:37%20GMT	https://www.aisgz.org/fs/pages/383	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/383	(from https://www.aisgz.org/about-us/directors-welcome)
21:15:36	128/128	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:38%20GMT	https://www.aisgz.org/fs/pages/834	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/834	(from https://www.aisgz.org/about-us/directors-welcome)
21:15:37	56213/56213	---M-Z	200	added ('OK')	text/html	etag:W/%22d6bc138627a5aa0d9faede8cfa0a2e7c%22	https://www.aisgz.org/home-ch/about-us-ch/directors-welcome-ch	C:/My%20Web%20Sites/AISG/www.aisgz.org/home-ch/about-us-ch/directors-welcome-ch.html	(from https://www.aisgz.org/about-us/directors-welcome)
21:15:38	119/119	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:40%20GMT	https://www.aisgz.org/fs/pages/816	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/816	(from https://www.aisgz.org/about-us/our-history)
21:15:38	109/109	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:41%20GMT	https://www.aisgz.org/fs/pages/366	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/366	(from https://www.aisgz.org/about-us/our-history)
21:15:39	108/108	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:41%20GMT	https://www.aisgz.org/fs/pages/716	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/716	(from https://www.aisgz.org/about-us/our-mission-and-vision)
21:15:40	95/95	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:42%20GMT	https://www.aisgz.org/fs/pages/756	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/756	(from https://www.aisgz.org/about-us/our-mission-and-vision)
21:15:40	112/112	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:43%20GMT	https://www.aisgz.org/fs/pages/399	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/399	(from https://www.aisgz.org/about-us/leadership)
21:15:41	95/95	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:43%20GMT	https://www.aisgz.org/fs/pages/756	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/756	(from https://www.aisgz.org/about-us/leadership)
21:15:42	127/127	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:44%20GMT	https://www.aisgz.org/fs/pages/759	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/759	(from https://www.aisgz.org/about-us/school-board)
21:15:43	45980/45980	---M-Z	200	added ('OK')	text/html	etag:W/%224b74e844f36d00d3ca7fb37fabb447b9%22	https://www.aisgz.org/about-us/school-board/contact-the-board	C:/My%20Web%20Sites/AISG/www.aisgz.org/about-us/school-board/contact-the-board.html	(from https://www.aisgz.org/about-us/school-board)
21:15:44	96/96	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:46%20GMT	https://www.aisgz.org/fs/pages/383	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/383	(from https://www.aisgz.org/about-us/our-campuses)
21:15:44	100/100	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:47%20GMT	https://www.aisgz.org/fs/pages/709	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/709	(from https://www.aisgz.org/about-us/our-campuses)
21:15:45	127/127	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:47%20GMT	https://www.aisgz.org/fs/pages/1645	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/1645	(from https://www.aisgz.org/about-us/news-publications)
21:15:45	127/127	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:15:48%20GMT	https://www.aisgz.org/fs/pages/1645	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/1645	(from https://www.aisgz.org/about-us/news-publications)
21:15:46	176/176	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2017%20May%202019%2020:15:48%20GMT	https://www.aisgz.org/fs/resource-manager/view/b795fe13-c36c-4562-a4b3-d32f95f2be93	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/resource-manager/view/b795fe13-c36c-4562-a4b3-d32f95f2be93	(from https://www.aisgz.org/about-us/news-publications/publications)
